,type,target,pred,barge_in,error
105,0,-150,-1000000,True,999850
106,1,-150,300,True,-450
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,1100,True,-950
110,0,1050,-1000000,True,1001050
111,1,2950,50,False,2900
112,1,1200,1400,False,-200
113,1,1750,1950,False,-200
114,1,-200,150,True,-350
115,1,300,400,False,-100
116,0,150,-1000000,True,1000150
117,0,200,-1000000,True,1000200
118,1,0,900,False,-900
119,1,250,350,False,-100
120,1,250,-100,False,350
121,1,600,650,True,-50
122,1,100,300,True,-200
123,0,450,-1000000,False,1000450
124,0,50,-1000000,True,1000050
125,1,1100,1900,True,-800
126,1,700,750,False,-50
127,1,0,850,True,-850
128,1,1150,1200,False,-50
129,1,150,400,False,-250
130,1,850,850,True,0
131,1,0,450,True,-450
132,1,150,300,False,-150
133,1,500,1100,False,-600
134,1,600,850,False,-250
135,1,200,-500,False,700
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,250,False,200
139,0,-50,-1000000,True,999950
140,0,800,-1000000,False,1000800
141,0,650,-1000000,False,1000650
142,0,0,-1000000,False,1000000
143,1,300,200,False,100
144,1,400,650,False,-250
145,0,50,-1000000,False,1000050
146,1,900,350,True,550
147,1,600,850,False,-250
148,0,500,-1000000,False,1000500
149,1,2400,450,False,1950
150,1,50,200,False,-150
151,0,1550,-1000000,True,1001550
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,650,True,-300
156,1,2950,3000,True,-50
157,1,-400,550,False,-950
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1000,False,-200
163,1,650,350,True,300
164,1,1300,850,False,450
165,1,400,400,False,0
166,1,-250,350,True,-600
167,0,-50,-1000000,True,999950
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,400,False,-100
171,0,0,-1000000,True,1000000
172,1,1350,1550,False,-200
173,1,550,550,False,0
174,0,0,-1000000,True,1000000
175,1,100,150,False,-50
176,0,-200,-1000000,True,999800
177,0,100,-1000000,True,1000100
178,0,600,-1000000,True,1000600
179,0,-150,-1000000,True,999850
180,0,250,-1000000,False,1000250
181,0,2600,-1000000,True,1002600
182,1,-150,100,False,-250
183,1,200,700,False,-500
184,1,300,50,False,250
185,0,-100,-1000000,True,999900
186,1,450,850,False,-400
187,1,800,600,False,200
188,1,2750,-100,False,2850
189,1,850,1250,False,-400
190,0,0,-1000000,False,1000000
191,1,700,450,True,250
192,1,150,1050,False,-900
193,1,-50,200,True,-250
194,1,900,950,False,-50
195,1,-200,350,False,-550
196,0,0,-1000000,True,1000000
197,1,50,800,False,-750
198,1,700,700,False,0
199,1,100,750,True,-650
200,1,1000,950,False,50
201,0,1250,-1000000,False,1001250
202,0,-100,-1000000,True,999900
203,0,-150,-1000000,True,999850
204,1,0,700,False,-700
205,1,350,800,True,-450
206,1,1300,1400,False,-100
207,1,100,450,True,-350
208,0,-100,-1000000,True,999900
209,1,650,800,False,-150
210,0,150,-1000000,False,1000150
211,0,-100,-1000000,True,999900
212,0,0,-1000000,True,1000000
213,1,100,300,False,-200
214,1,1300,1250,True,50
215,1,550,600,False,-50
216,1,600,950,False,-350
217,1,1150,1150,False,0
218,1,100,750,False,-650
219,1,0,700,True,-700
220,1,100,500,False,-400
221,0,-250,-1000000,True,999750
222,1,550,1450,True,-900
223,1,800,800,False,0
224,1,-400,450,False,-850
225,1,0,150,False,-150
226,1,100,950,False,-850
227,1,750,850,False,-100
228,0,50,-1000000,False,1000050
229,1,300,950,False,-650
230,1,450,550,False,-100
231,1,900,900,False,0
232,0,-450,-1000000,True,999550
233,0,-50,-1000000,True,999950
234,1,850,1700,False,-850
235,1,1250,1200,False,50
236,0,300,-1000000,False,1000300
237,1,0,600,True,-600
238,1,300,350,False,-50
239,1,200,900,False,-700
240,0,0,-1000000,False,1000000
241,1,250,500,False,-250
242,1,1900,2050,False,-150
243,1,600,700,True,-100
244,1,300,400,False,-100
245,1,2250,950,False,1300
246,1,500,500,False,0
247,1,800,1500,False,-700
248,1,1400,750,False,650
249,0,450,-1000000,True,1000450
250,0,2200,-1000000,False,1002200
251,1,2750,2300,False,450
252,1,400,450,False,-50
253,0,200,-1000000,True,1000200
254,0,200,-1000000,False,1000200
255,1,1450,1500,False,-50
256,0,600,-1000000,True,1000600
257,0,850,-1000000,False,1000850
258,1,1050,1200,False,-150
259,1,1100,-350,False,1450
260,1,250,400,True,-150
261,0,1700,-1000000,False,1001700
262,1,50,600,False,-550
263,0,250,-1000000,False,1000250
264,1,-400,50,True,-450
265,0,250,-1000000,False,1000250
266,1,600,900,False,-300
267,1,2450,2500,False,-50
268,1,850,1450,True,-600
269,0,400,-1000000,False,1000400
270,1,450,200,False,250
271,1,-100,250,False,-350
272,0,700,-1000000,True,1000700
273,1,0,150,False,-150
274,1,100,500,False,-400
275,1,600,1150,True,-550
276,1,1400,1700,False,-300
277,1,2900,2950,False,-50
278,1,550,1350,True,-800
279,1,450,650,False,-200
280,0,-150,-1000000,True,999850
281,1,-150,300,True,-450
282,1,1150,850,False,300
283,1,400,750,True,-350
284,1,150,1100,True,-950
285,0,1050,-1000000,True,1001050
286,1,2950,50,False,2900
287,1,1200,1400,False,-200
288,1,1750,1950,False,-200
289,1,-200,150,True,-350
290,1,300,400,False,-100
291,0,150,-1000000,True,1000150
292,0,200,-1000000,True,1000200
293,1,0,900,False,-900
294,1,250,350,False,-100
295,1,250,50,False,200
296,1,600,650,True,-50
297,1,100,250,True,-150
298,0,450,-1000000,False,1000450
299,0,50,-1000000,True,1000050
300,1,1100,1900,True,-800
301,1,700,750,False,-50
302,1,0,850,True,-850
303,1,1150,1200,False,-50
304,1,150,350,False,-200
305,1,850,900,True,-50
306,1,0,450,True,-450
307,1,150,300,False,-150
308,1,500,1050,False,-550
309,1,600,850,False,-250
310,1,200,-500,False,700
311,1,200,300,False,-100
312,1,450,500,False,-50
313,1,450,250,False,200
314,0,-50,-1000000,True,999950
315,0,800,-1000000,False,1000800
316,0,650,-1000000,False,1000650
317,0,0,-1000000,False,1000000
318,1,300,200,False,100
319,1,400,650,False,-250
320,0,50,-1000000,False,1000050
321,1,900,350,True,550
322,1,600,850,False,-250
323,0,500,-1000000,False,1000500
324,1,2400,450,False,1950
325,1,50,200,False,-150
326,0,1550,-1000000,True,1001550
327,0,0,-1000000,False,1000000
328,1,0,200,False,-200
329,1,1400,1450,False,-50
330,1,350,650,True,-300
331,1,2950,3000,True,-50
332,1,-400,550,False,-950
333,0,0,-1000000,True,1000000
334,0,-200,-1000000,True,999800
335,1,1500,1550,False,-50
336,0,2550,-1000000,False,1002550
337,1,800,1000,False,-200
338,1,650,350,True,300
339,1,1300,850,False,450
340,1,400,400,False,0
341,1,-250,350,True,-600
342,0,-50,-1000000,True,999950
343,1,1150,1150,False,0
344,0,-300,-1000000,True,999700
345,1,300,400,False,-100
346,0,0,-1000000,True,1000000
347,1,1350,1550,False,-200
348,1,550,550,False,0
349,0,0,-1000000,True,1000000
