,type,target,pred,barge_in,error
107,1,1150,250,False,900
108,1,400,900,True,-500
109,1,150,400,True,-250
110,1,1050,1150,True,-100
111,1,2950,350,False,2600
112,1,1200,1450,False,-250
113,1,1750,1900,False,-150
114,1,-200,150,True,-350
115,1,300,450,False,-150
116,1,150,650,True,-500
117,0,200,-1000000,True,1000200
118,1,0,900,False,-900
119,1,250,450,False,-200
120,1,250,450,False,-200
121,1,600,650,True,-50
122,1,100,250,True,-150
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,450,True,650
126,0,700,-1000000,False,1000700
127,1,0,800,True,-800
128,1,1150,1200,False,-50
129,1,150,300,False,-150
130,1,850,700,True,150
131,0,0,-1000000,True,1000000
132,1,150,300,False,-150
133,1,500,600,False,-100
134,1,600,900,False,-300
135,1,200,200,False,0
136,1,200,300,False,-100
137,1,450,450,False,0
138,1,450,100,False,350
139,1,-50,300,True,-350
140,1,800,850,False,-50
141,0,650,-1000000,False,1000650
142,1,0,600,False,-600
143,1,300,200,False,100
144,1,400,250,False,150
145,0,50,-1000000,False,1000050
146,1,900,150,True,750
147,1,600,850,False,-250
148,0,500,-1000000,False,1000500
149,1,2400,450,False,1950
150,1,50,100,False,-50
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,950,True,-600
156,1,2950,3050,True,-100
157,1,-400,550,False,-950
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1050,False,-250
163,1,650,300,True,350
164,0,1300,-1000000,False,1001300
165,1,400,450,False,-50
166,1,-250,300,True,-550
167,1,-50,450,True,-500
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,450,False,-150
171,0,0,-1000000,True,1000000
172,0,1350,-1000000,False,1001350
173,1,550,550,False,0
174,0,0,-1000000,True,1000000
175,1,100,150,False,-50
176,0,-200,-1000000,True,999800
177,1,100,1000,True,-900
178,1,600,800,True,-200
179,0,-150,-1000000,True,999850
180,0,250,-1000000,False,1000250
181,0,2600,-1000000,True,1002600
182,1,-150,100,False,-250
183,1,200,350,False,-150
184,1,300,100,False,200
185,1,-100,250,True,-350
186,1,450,850,False,-400
187,1,800,350,False,450
188,0,2750,-1000000,False,1002750
189,1,850,550,False,300
190,0,0,-1000000,False,1000000
191,1,700,500,True,200
192,1,150,350,False,-200
193,1,-50,400,True,-450
194,1,900,1000,False,-100
195,1,-200,350,False,-550
196,0,0,-1000000,True,1000000
197,1,50,300,False,-250
198,1,700,750,False,-50
199,0,100,-1000000,True,1000100
200,1,1000,650,False,350
201,1,1250,-150,False,1400
202,0,-100,-1000000,True,999900
203,0,-150,-1000000,True,999850
204,1,0,300,False,-300
205,1,350,300,True,50
206,1,1300,1350,False,-50
207,1,100,450,True,-350
208,1,-100,400,True,-500
209,1,650,800,False,-150
210,1,150,300,False,-150
211,1,-100,500,True,-600
212,0,0,-1000000,True,1000000
213,1,100,300,False,-200
214,1,1300,1300,True,0
215,1,550,600,False,-50
216,0,600,-1000000,False,1000600
217,1,1150,1150,False,0
218,1,100,700,False,-600
219,1,0,300,True,-300
220,1,100,300,False,-200
221,1,-250,150,True,-400
222,1,550,1450,True,-900
223,1,800,800,False,0
224,1,-400,300,False,-700
225,1,0,100,False,-100
226,1,100,550,False,-450
227,1,750,850,False,-100
228,1,50,400,False,-350
229,0,300,-1000000,False,1000300
230,1,450,500,False,-50
231,1,900,900,False,0
232,0,-450,-1000000,True,999550
233,0,-50,-1000000,True,999950
234,1,850,1200,False,-350
235,1,1250,1150,False,100
236,1,300,600,False,-300
237,1,0,600,True,-600
238,1,300,400,False,-100
239,1,200,350,False,-150
240,0,0,-1000000,False,1000000
241,1,250,200,False,50
242,1,1900,2150,False,-250
243,1,600,650,True,-50
244,1,300,150,False,150
245,1,2250,100,False,2150
246,1,500,400,False,100
247,0,800,-1000000,False,1000800
248,1,1400,1750,False,-350
249,0,450,-1000000,True,1000450
250,1,2200,2250,False,-50
251,1,2750,2300,False,450
252,1,400,400,False,0
253,1,200,1100,True,-900
254,0,200,-1000000,False,1000200
255,1,1450,1200,False,250
256,0,600,-1000000,True,1000600
257,0,850,-1000000,False,1000850
258,1,1050,1100,False,-50
259,1,1100,100,False,1000
260,1,250,400,True,-150
261,1,1700,1550,False,150
262,1,50,100,False,-50
263,1,250,500,False,-250
264,0,-400,-1000000,True,999600
265,0,250,-1000000,False,1000250
266,1,600,700,False,-100
267,1,2450,2550,False,-100
268,0,850,-1000000,True,1000850
269,1,400,1100,False,-700
270,1,450,200,False,250
271,1,-100,150,False,-250
272,0,700,-1000000,True,1000700
273,1,0,150,False,-150
274,1,100,500,False,-400
275,1,600,1150,True,-550
276,1,1400,1550,False,-150
277,1,2900,2950,False,-50
278,1,550,1050,True,-500
279,1,450,700,False,-250
280,1,-150,400,True,-550
281,1,-150,200,True,-350
282,1,1150,250,False,900
283,1,400,900,True,-500
284,1,150,400,True,-250
285,1,1050,1150,True,-100
286,1,2950,350,False,2600
287,1,1200,1450,False,-250
288,1,1750,1900,False,-150
289,1,-200,150,True,-350
290,1,300,450,False,-150
291,1,150,650,True,-500
292,0,200,-1000000,True,1000200
293,1,0,850,False,-850
294,1,250,450,False,-200
295,1,250,450,False,-200
296,1,600,650,True,-50
297,1,100,250,True,-150
298,1,450,500,False,-50
299,0,50,-1000000,True,1000050
300,1,1100,450,True,650
301,0,700,-1000000,False,1000700
302,1,0,800,True,-800
303,1,1150,1200,False,-50
304,1,150,300,False,-150
305,1,850,700,True,150
306,0,0,-1000000,True,1000000
307,1,150,300,False,-150
308,1,500,600,False,-100
309,1,600,900,False,-300
310,1,200,200,False,0
311,1,200,300,False,-100
312,1,450,450,False,0
313,1,450,100,False,350
314,1,-50,300,True,-350
315,1,800,850,False,-50
316,1,650,1000,False,-350
317,1,0,600,False,-600
318,1,300,200,False,100
319,1,400,350,False,50
320,0,50,-1000000,False,1000050
321,1,900,150,True,750
322,1,600,850,False,-250
323,0,500,-1000000,False,1000500
324,1,2400,450,False,1950
325,1,50,100,False,-50
326,1,1550,1600,True,-50
327,0,0,-1000000,False,1000000
328,1,0,200,False,-200
329,1,1400,1450,False,-50
330,1,350,950,True,-600
331,1,2950,3050,True,-100
332,1,-400,550,False,-950
333,0,0,-1000000,True,1000000
334,0,-200,-1000000,True,999800
335,1,1500,1600,False,-100
336,0,2550,-1000000,False,1002550
337,1,800,1050,False,-250
338,1,650,300,True,350
339,0,1300,-1000000,False,1001300
340,1,400,400,False,0
341,1,-250,300,True,-550
342,1,-50,450,True,-500
343,1,1150,1150,False,0
344,0,-300,-1000000,True,999700
345,1,300,500,False,-200
346,0,0,-1000000,True,1000000
347,0,1350,-1000000,False,1001350
348,1,550,550,False,0
349,0,0,-1000000,True,1000000
