,type,target,pred,barge_in,error
179,0,-150,-1000000,True,999850
180,0,250,-1000000,False,1000250
181,0,2600,-1000000,True,1002600
182,1,-150,100,False,-250
183,1,200,350,False,-150
184,1,300,100,False,200
185,0,-100,-1000000,True,999900
186,1,450,850,False,-400
187,1,800,300,False,500
188,0,2750,-1000000,False,1002750
189,1,850,1050,False,-200
190,0,0,-1000000,False,1000000
191,1,700,300,True,400
192,1,150,350,False,-200
193,1,-50,350,True,-400
194,1,900,1000,False,-100
195,1,-200,350,False,-550
196,0,0,-1000000,True,1000000
197,1,50,250,False,-200
198,1,700,700,False,0
199,0,100,-1000000,True,1000100
200,1,1000,650,False,350
201,0,1250,-1000000,False,1001250
202,0,-100,-1000000,True,999900
203,0,-150,-1000000,True,999850
204,1,0,600,False,-600
205,1,350,-150,True,500
206,1,1300,1400,False,-100
207,1,100,450,True,-350
208,1,-100,350,True,-450
209,1,650,900,False,-250
210,0,150,-1000000,False,1000150
211,1,-100,650,True,-750
212,0,0,-1000000,True,1000000
213,1,100,300,False,-200
214,1,1300,-150,True,1450
215,1,550,600,False,-50
216,0,600,-1000000,False,1000600
217,1,1150,1150,False,0
218,1,100,900,False,-800
219,0,0,-1000000,True,1000000
220,1,100,300,False,-200
221,1,-250,-100,True,-150
222,1,550,1450,True,-900
223,1,800,800,False,0
224,1,-400,400,False,-800
225,1,0,100,False,-100
226,1,100,500,False,-400
227,1,750,850,False,-100
228,0,50,-1000000,False,1000050
229,0,300,-1000000,False,1000300
230,1,450,550,False,-100
231,1,900,950,False,-50
232,0,-450,-1000000,True,999550
233,1,-50,400,True,-450
234,1,850,1750,False,-900
235,1,1250,1250,False,0
236,1,300,550,False,-250
237,1,0,650,True,-650
238,1,300,400,False,-100
239,1,200,950,False,-750
240,0,0,-1000000,False,1000000
241,1,250,200,False,50
242,1,1900,2200,False,-300
243,1,600,700,True,-100
244,1,300,150,False,150
245,1,2250,100,False,2150
246,1,500,500,False,0
247,1,800,850,False,-50
248,1,1400,750,False,650
249,0,450,-1000000,True,1000450
250,1,2200,2150,False,50
251,1,2750,2300,False,450
252,1,400,450,False,-50
253,0,200,-1000000,True,1000200
254,0,200,-1000000,False,1000200
255,1,1450,1550,False,-100
256,0,600,-1000000,True,1000600
257,0,850,-1000000,False,1000850
258,1,1050,1100,False,-50
259,1,1100,200,False,900
260,1,250,350,True,-100
261,1,1700,1600,False,100
262,1,50,350,False,-300
263,1,250,600,False,-350
264,1,-400,400,True,-800
265,1,250,0,False,250
266,1,600,1250,False,-650
267,1,2450,2550,False,-100
268,0,850,-1000000,True,1000850
269,0,400,-1000000,False,1000400
270,1,450,250,False,200
271,1,-100,250,False,-350
272,0,700,-1000000,True,1000700
273,0,0,-1000000,False,1000000
274,1,100,750,False,-650
275,1,600,1200,True,-600
276,1,1400,1750,False,-350
277,1,2900,2950,False,-50
278,1,550,1200,True,-650
279,1,450,700,False,-250
280,1,-150,350,True,-500
281,1,-150,200,True,-350
282,1,1150,850,False,300
283,1,400,1100,True,-700
284,1,150,950,True,-800
285,1,1050,1800,True,-750
286,1,2950,100,False,2850
287,1,1200,1450,False,-250
288,1,1750,1900,False,-150
289,1,-200,150,True,-350
290,1,300,450,False,-150
291,1,150,650,True,-500
292,0,200,-1000000,True,1000200
293,1,0,900,False,-900
294,0,250,-1000000,False,1000250
295,1,250,500,False,-250
296,1,600,650,True,-50
297,1,100,300,True,-200
298,0,450,-1000000,False,1000450
299,0,50,-1000000,True,1000050
300,1,1100,700,True,400
301,1,700,950,False,-250
302,1,0,850,True,-850
303,1,1150,1200,False,-50
304,1,150,350,False,-200
305,1,850,700,True,150
306,0,0,-1000000,True,1000000
307,1,150,400,False,-250
308,1,500,750,False,-250
309,1,600,900,False,-300
310,1,200,300,False,-100
311,1,200,300,False,-100
312,1,450,500,False,-50
313,1,450,250,False,200
314,1,-50,400,True,-450
315,1,800,0,False,800
316,0,650,-1000000,False,1000650
317,1,0,200,False,-200
318,1,300,200,False,100
319,1,400,450,False,-50
320,0,50,-1000000,False,1000050
321,1,900,350,True,550
322,1,600,850,False,-250
323,0,500,-1000000,False,1000500
324,1,2400,400,False,2000
325,1,50,200,False,-150
326,1,1550,1600,True,-50
327,0,0,-1000000,False,1000000
328,1,0,200,False,-200
329,1,1400,1450,False,-50
330,1,350,950,True,-600
331,1,2950,3200,True,-250
332,0,-400,-1000000,False,999600
333,0,0,-1000000,True,1000000
334,0,-200,-1000000,True,999800
335,1,1500,1550,False,-50
336,0,2550,-1000000,False,1002550
337,1,800,1050,False,-250
338,1,650,500,True,150
339,1,1300,1300,False,0
340,1,400,450,False,-50
341,1,-250,350,True,-600
342,0,-50,-1000000,True,999950
343,1,1150,1150,False,0
344,0,-300,-1000000,True,999700
345,1,300,450,False,-150
346,0,0,-1000000,True,1000000
347,1,1350,1550,False,-200
348,1,550,550,False,0
349,0,0,-1000000,True,1000000
