,type,target,pred,barge_in,error
281,1,-150,50,True,-200
282,1,1150,250,False,900
283,0,400,-1000000,True,1000400
284,1,150,-1050,True,1200
285,1,1050,1900,True,-850
286,0,2950,-1000000,False,1002950
287,1,1200,1400,False,-200
288,1,1750,1900,False,-150
289,1,-200,150,True,-350
290,1,300,500,False,-200
291,1,150,700,True,-550
292,0,200,-1000000,True,1000200
293,1,0,850,False,-850
294,1,250,450,False,-200
295,1,250,-150,False,400
296,1,600,750,True,-150
297,1,100,-200,True,300
298,1,450,450,False,0
299,0,50,-1000000,True,1000050
300,1,1100,750,True,350
301,0,700,-1000000,False,1000700
302,1,0,650,True,-650
303,1,1150,1200,False,-50
304,1,150,400,False,-250
305,1,850,1000,True,-150
306,0,0,-1000000,True,1000000
307,1,150,350,False,-200
308,1,500,750,False,-250
309,1,600,850,False,-250
310,1,200,250,False,-50
311,1,200,350,False,-150
312,1,450,450,False,0
313,1,450,200,False,250
314,1,-50,-800,True,750
315,1,800,850,False,-50
316,0,650,-1000000,False,1000650
317,0,0,-1000000,False,1000000
318,1,300,200,False,100
319,1,400,450,False,-50
320,0,50,-1000000,False,1000050
321,1,900,600,True,300
322,1,600,100,False,500
323,0,500,-1000000,False,1000500
324,1,2400,500,False,1900
325,1,50,200,False,-150
326,0,1550,-1000000,True,1001550
327,0,0,-1000000,False,1000000
328,1,0,200,False,-200
329,1,1400,1450,False,-50
330,1,350,900,True,-550
331,1,2950,3200,True,-250
332,1,-400,400,False,-800
333,0,0,-1000000,True,1000000
334,0,-200,-1000000,True,999800
335,1,1500,1600,False,-100
336,0,2550,-1000000,False,1002550
337,1,800,1050,False,-250
338,1,650,500,True,150
339,1,1300,1300,False,0
340,1,400,450,False,-50
341,0,-250,-1000000,True,999750
342,1,-50,450,True,-500
343,1,1150,1150,False,0
344,0,-300,-1000000,True,999700
345,1,300,500,False,-200
346,0,0,-1000000,True,1000000
347,0,1350,-1000000,False,1001350
348,1,550,550,False,0
349,0,0,-1000000,True,1000000
