,type,target,pred,barge_in,error
109,1,150,950,True,-800
110,1,1050,1750,True,-700
111,1,2950,-300,False,3250
112,1,1200,1500,False,-300
113,1,1750,1950,False,-200
114,1,-200,-1050,True,850
115,1,300,550,False,-250
116,1,150,700,True,-550
117,1,200,150,True,50
118,1,0,900,False,-900
119,1,250,-100,False,350
120,1,250,600,False,-350
121,1,600,650,True,-50
122,1,100,-200,True,300
123,0,450,-1000000,False,1000450
124,1,50,900,True,-850
125,1,1100,650,True,450
126,1,700,950,False,-250
127,1,0,650,True,-650
128,1,1150,1250,False,-100
129,1,150,400,False,-250
130,1,850,650,True,200
131,0,0,-1000000,True,1000000
132,1,150,350,False,-200
133,1,500,550,False,-50
134,1,600,900,False,-300
135,1,200,250,False,-50
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,50,False,400
139,0,-50,-1000000,True,999950
140,1,800,0,False,800
141,1,650,1400,False,-750
142,1,0,150,False,-150
143,1,300,350,False,-50
144,1,400,250,False,150
145,0,50,-1000000,False,1000050
146,1,900,600,True,300
147,1,600,850,False,-250
148,0,500,-1000000,False,1000500
149,1,2400,400,False,2000
150,1,50,100,False,-50
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,-50,False,50
154,1,1400,1450,False,-50
155,1,350,600,True,-250
156,1,2950,3100,True,-150
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1000,False,-200
163,1,650,350,True,300
164,1,1300,1300,False,0
165,1,400,550,False,-150
166,0,-250,-1000000,True,999750
167,0,-50,-1000000,True,999950
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,1,300,450,False,-150
171,0,0,-1000000,True,1000000
172,1,1350,1400,False,-50
173,1,550,600,False,-50
174,0,0,-1000000,True,1000000
175,1,100,150,False,-50
176,0,-200,-1000000,True,999800
177,1,100,1050,True,-950
178,1,600,800,True,-200
179,0,-150,-1000000,True,999850
180,1,250,100,False,150
181,0,2600,-1000000,True,1002600
182,1,-150,0,False,-150
183,1,200,150,False,50
184,1,300,100,False,200
185,0,-100,-1000000,True,999900
186,1,450,900,False,-450
187,1,800,600,False,200
188,1,2750,-50,False,2800
189,1,850,400,False,450
190,0,0,-1000000,False,1000000
191,1,700,650,True,50
192,1,150,600,False,-450
193,1,-50,350,True,-400
194,1,900,950,False,-50
195,1,-200,300,False,-500
196,0,0,-1000000,True,1000000
197,1,50,200,False,-150
198,0,700,-1000000,False,1000700
199,1,100,750,True,-650
200,1,1000,750,False,250
201,1,1250,500,False,750
202,1,-100,-300,True,200
203,0,-150,-1000000,True,999850
204,1,0,300,False,-300
205,1,350,-250,True,600
206,1,1300,1350,False,-50
207,1,100,450,True,-350
208,0,-100,-1000000,True,999900
209,1,650,-400,False,1050
210,1,150,300,False,-150
211,1,-100,750,True,-850
212,0,0,-1000000,True,1000000
213,1,100,350,False,-250
214,1,1300,1350,True,-50
215,1,550,600,False,-50
216,1,600,50,False,550
217,1,1150,1150,False,0
218,1,100,300,False,-200
219,1,0,300,True,-300
220,1,100,400,False,-300
221,0,-250,-1000000,True,999750
222,1,550,1400,True,-850
223,1,800,800,False,0
224,1,-400,450,False,-850
225,1,0,100,False,-100
226,1,100,950,False,-850
227,1,750,900,False,-150
228,0,50,-1000000,False,1000050
229,0,300,-1000000,False,1000300
230,1,450,550,False,-100
231,1,900,900,False,0
232,0,-450,-1000000,True,999550
233,0,-50,-1000000,True,999950
234,1,850,1750,False,-900
235,1,1250,1150,False,100
236,1,300,850,False,-550
237,1,0,600,True,-600
238,1,300,500,False,-200
239,1,200,250,False,-50
240,0,0,-1000000,False,1000000
241,1,250,300,False,-50
242,1,1900,850,False,1050
243,1,600,700,True,-100
244,1,300,200,False,100
245,1,2250,50,False,2200
246,1,500,600,False,-100
247,1,800,300,False,500
248,0,1400,-1000000,False,1001400
249,0,450,-1000000,True,1000450
250,1,2200,2200,False,0
251,1,2750,2250,False,500
252,1,400,450,False,-50
253,1,200,1050,True,-850
254,0,200,-1000000,False,1000200
255,1,1450,1550,False,-100
256,0,600,-1000000,True,1000600
257,0,850,-1000000,False,1000850
258,1,1050,1050,False,0
259,1,1100,200,False,900
260,1,250,350,True,-100
261,1,1700,1700,False,0
262,1,50,800,False,-750
263,1,250,600,False,-350
264,1,-400,0,True,-400
265,1,250,0,False,250
266,1,600,200,False,400
267,1,2450,0,False,2450
268,0,850,-1000000,True,1000850
269,0,400,-1000000,False,1000400
270,1,450,200,False,250
271,1,-100,150,False,-250
272,0,700,-1000000,True,1000700
273,1,0,700,False,-700
274,1,100,500,False,-400
275,1,600,1200,True,-600
276,1,1400,1600,False,-200
277,1,2900,2950,False,-50
278,1,550,1100,True,-550
279,1,450,700,False,-250
280,1,-150,450,True,-600
281,1,-150,200,True,-350
282,1,1150,850,False,300
283,1,400,750,True,-350
284,1,150,950,True,-800
285,1,1050,1750,True,-700
286,1,2950,-350,False,3300
287,1,1200,1500,False,-300
288,1,1750,1950,False,-200
289,1,-200,-1050,True,850
290,1,300,550,False,-250
291,1,150,700,True,-550
292,1,200,150,True,50
293,1,0,900,False,-900
294,1,250,-100,False,350
295,1,250,600,False,-350
296,1,600,650,True,-50
297,1,100,-200,True,300
298,0,450,-1000000,False,1000450
299,1,50,900,True,-850
300,1,1100,600,True,500
301,1,700,950,False,-250
302,1,0,650,True,-650
303,1,1150,1250,False,-100
304,1,150,400,False,-250
305,1,850,650,True,200
306,0,0,-1000000,True,1000000
307,1,150,350,False,-200
308,1,500,550,False,-50
309,1,600,900,False,-300
310,1,200,250,False,-50
311,1,200,300,False,-100
312,1,450,500,False,-50
313,1,450,50,False,400
314,0,-50,-1000000,True,999950
315,1,800,0,False,800
316,1,650,1400,False,-750
317,1,0,150,False,-150
318,1,300,350,False,-50
319,1,400,250,False,150
320,0,50,-1000000,False,1000050
321,1,900,600,True,300
322,1,600,850,False,-250
323,0,500,-1000000,False,1000500
324,1,2400,400,False,2000
325,1,50,100,False,-50
326,1,1550,1600,True,-50
327,0,0,-1000000,False,1000000
328,1,0,-50,False,50
329,1,1400,1450,False,-50
330,1,350,600,True,-250
331,1,2950,3100,True,-150
332,1,-400,550,False,-950
333,0,0,-1000000,True,1000000
334,0,-200,-1000000,True,999800
335,1,1500,1550,False,-50
336,0,2550,-1000000,False,1002550
337,1,800,1000,False,-200
338,1,650,350,True,300
339,1,1300,1300,False,0
340,1,400,550,False,-150
341,0,-250,-1000000,True,999750
342,0,-50,-1000000,True,999950
343,1,1150,1100,False,50
344,0,-300,-1000000,True,999700
345,1,300,450,False,-150
346,0,0,-1000000,True,1000000
347,1,1350,1400,False,-50
348,1,550,600,False,-50
349,0,0,-1000000,True,1000000
